dataset,directed,k,q,schedule,seed,samples_requested,total_samples,signature,count,concentration,algo
Amazon0302,True,4,0.01,fine,3,5000,5000,0001000100010010,305,0.061,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000100010001000,2822,0.5644,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000001011010,7,0.0014,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000110001000,594,0.1188,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000100011010,17,0.0034,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001101111011010,1,0.0002,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001001101011000,6,0.0012,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001001101010010,24,0.0048,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0011101110011110,1,0.0002,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000110001110,2,0.0004,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001000101010110,9,0.0018,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001001111011000,1,0.0002,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001000101011100,2,0.0004,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001001101011010,4,0.0008,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000001101011010,3,0.0006,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001100110011010,4,0.0008,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000110001100,204,0.0408,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000101001000,45,0.009,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001001001001010,36,0.0072,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000100111001110,0,0.0,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000001001100,279,0.0558,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000110011110,1,0.0002,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001000101001000,34,0.0068,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000100011110,3,0.0006,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000000011110,6,0.0012,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001000101011010,1,0.0002,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001100011011100,0,0.0,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000001110011010,1,0.0002,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000100010001010,62,0.0124,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000110000110,19,0.0038,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000110011010,5,0.001,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001001110011010,2,0.0004,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000000011100,9,0.0018,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001001101010110,14,0.0028,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0011101111011110,1,0.0002,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001000101000100,55,0.011,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0011001111011110,0,0.0,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000100010011010,40,0.008,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000111011100,0,0.0,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001000100010110,16,0.0032,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000101001100,32,0.0064,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001000101001100,20,0.004,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000110010100,28,0.0056,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001100111001100,1,0.0002,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000000111011000,0,0.0,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0011001101010110,3,0.0006,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001001110011000,1,0.0002,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001001111011110,0,0.0,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0000001110011110,1,0.0002,ESA
Amazon0302,True,4,0.01,fine,3,5000,5000,0001001001010110,3,0.0006,ESA
