dataset,directed,k,q,schedule,seed,samples_requested,total_samples,signature,count,concentration,algo
Amazon0302,True,3,0.1,fine,1,5000,5000,000000110,204,0.0408,ESA
Amazon0302,True,3,0.1,fine,1,5000,5000,000100100,2375,0.475,ESA
Amazon0302,True,3,0.1,fine,1,5000,5000,000001110,354,0.0708,ESA
Amazon0302,True,3,0.1,fine,1,5000,5000,011101110,77,0.0154,ESA
Amazon0302,True,3,0.1,fine,1,5000,5000,000001100,568,0.1136,ESA
Amazon0302,True,3,0.1,fine,1,5000,5000,001001110,176,0.0352,ESA
Amazon0302,True,3,0.1,fine,1,5000,5000,001100110,17,0.0034,ESA
Amazon0302,True,3,0.1,fine,1,5000,5000,000100110,77,0.0154,ESA
Amazon0302,True,3,0.1,fine,1,5000,5000,001101110,119,0.0238,ESA
Amazon0302,True,3,0.1,fine,1,5000,5000,001001010,874,0.1748,ESA
Amazon0302,True,3,0.1,fine,1,5000,5000,000101110,70,0.014,ESA
Amazon0302,True,3,0.1,fine,1,5000,5000,001101100,87,0.0174,ESA
Amazon0302,True,3,0.1,fine,1,5000,5000,001100010,2,0.0004,ESA
